route_id,city,city_tier,source_lat,source_lng,dest_lat,dest_lng,source_subregion,source_zone,dest_subregion,dest_zone,distance_km,base_time_min,timestamp,time_of_day,day_of_week,hour,is_holiday,weather_condition,traffic_level,cab_type,cab_availability,surge_multiplier,base_price_per_km,per_minute_rate,estimated_time_min,fare_amount
860,Bengaluru,1,12.969406,77.753652,12.891151,77.60174,Whitefield,Suburb,Bannerghatta Road,Suburb,23.1,31.67,2026-06-20T10:00,Afternoon,Saturday,10,0,Cloudy,Low,SUV,5,1.52,20.0,2.3,34.79,1333.76
861,Bengaluru,1,12.939478,77.62006,12.928793,77.58615,Koramangala,City Center,Jayanagar,City Center,6.58,10.02,2026-06-11T21:00,Night,Thursday,21,0,Cloudy,Low,Mini,11,1.32,20.0,2.3,13.77,230.95
861,Bengaluru,1,12.939478,77.62006,12.928793,77.58615,Koramangala,City Center,Jayanagar,City Center,6.58,10.02,2026-06-15T17:00,Evening,Monday,17,0,Sunny,Medium,Mini,11,1.42,20.0,2.3,17.68,276.63
861,Bengaluru,1,12.939478,77.62006,12.928793,77.58615,Koramangala,City Center,Jayanagar,City Center,6.58,10.02,2026-06-15T23:00,Night,Monday,23,0,Sunny,Low,Sedan,11,1.41,20.0,2.3,14.49,286.35
861,Bengaluru,1,12.939478,77.62006,12.928793,77.58615,Koramangala,City Center,Jayanagar,City Center,6.58,10.02,2026-06-02T07:00,Morning,Tuesday,7,0,Sunny,Medium,Sedan,11,1.32,20.0,2.3,15.05,271.44
861,Bengaluru,1,12.939478,77.62006,12.928793,77.58615,Koramangala,City Center,Jayanagar,City Center,6.58,10.02,2026-06-05T14:00,Afternoon,Friday,14,0,Rainy,Medium,Sedan,11,1.45,20.0,2.3,20.32,317.75
862,Bengaluru,1,12.975252,77.604687,13.000055,77.555995,MG Road,City Center,Rajajinagar,City Center,8.04,12.25,2026-06-17T00:00,Night,Wednesday,0,0,Cloudy,Low,Mini,11,1.33,20.0,2.3,17.11,270.92
862,Bengaluru,1,12.975252,77.604687,13.000055,77.555995,MG Road,City Center,Rajajinagar,City Center,8.04,12.25,2026-06-20T18:00,Evening,Saturday,18,0,Cloudy,Medium,SUV,11,1.59,20.0,2.3,19.84,602.53
862,Bengaluru,1,12.975252,77.604687,13.000055,77.555995,MG Road,City Center,Rajajinagar,City Center,8.04,12.25,2026-06-26T04:00,Night,Friday,4,1,Cloudy,Low,SUV,11,1.59,20.0,2.3,14.4,587.0
862,Bengaluru,1,12.975252,77.604687,13.000055,77.555995,MG Road,City Center,Rajajinagar,City Center,8.04,12.25,2026-06-20T14:00,Afternoon,Saturday,14,0,Rainy,Medium,Sedan,11,1.58,20.0,2.3,20.96,431.63
862,Bengaluru,1,12.975252,77.604687,13.000055,77.555995,MG Road,City Center,Rajajinagar,City Center,8.04,12.25,2026-06-23T18:00,Evening,Tuesday,18,0,Cloudy,High,Sedan,11,1.6,20.0,2.3,24.33,431.49
863,Bengaluru,1,12.895758,77.594562,12.975905,77.564812,Bannerghatta Road,Suburb,KSR City Station,Railway,12.23,17.48,2026-06-16T03:00,Night,Tuesday,3,0,Sunny,Low,Mini,5,1.53,20.0,2.3,22.22,481.43
863,Bengaluru,1,12.895758,77.594562,12.975905,77.564812,Bannerghatta Road,Suburb,KSR City Station,Railway,12.23,17.48,2026-06-05T04:00,Night,Friday,4,0,Cloudy,Low,Mini,5,1.65,20.0,2.3,23.84,662.95
863,Bengaluru,1,12.895758,77.594562,12.975905,77.564812,Bannerghatta Road,Suburb,KSR City Station,Railway,12.23,17.48,2026-06-22T14:00,Afternoon,Monday,14,0,Cloudy,Low,SUV,5,1.53,20.0,2.3,20.54,623.26
863,Bengaluru,1,12.895758,77.594562,12.975905,77.564812,Bannerghatta Road,Suburb,KSR City Station,Railway,12.23,17.48,2026-06-21T21:00,Night,Sunday,21,0,Rainy,Low,Sedan,5,1.9,20.0,2.3,24.51,830.65
863,Bengaluru,1,12.895758,77.594562,12.975905,77.564812,Bannerghatta Road,Suburb,KSR City Station,Railway,12.23,17.48,2026-06-03T17:00,Evening,Wednesday,17,0,Rainy,Medium,Mini,5,2.0,20.0,2.3,30.21,540.85
864,Bengaluru,1,12.936465,77.627924,12.999257,77.549874,Koramangala,City Center,Rajajinagar,City Center,15.14,21.72,2026-06-30T09:00,Morning,Tuesday,9,0,Cloudy,Medium,Sedan,11,1.4,20.0,2.3,29.28,696.35
864,Bengaluru,1,12.936465,77.627924,12.999257,77.549874,Koramangala,City Center,Rajajinagar,City Center,15.14,21.72,2026-06-20T01:00,Night,Saturday,1,0,Cloudy,Low,SUV,11,1.25,20.0,2.3,27.28,785.45
864,Bengaluru,1,12.936465,77.627924,12.999257,77.549874,Koramangala,City Center,Rajajinagar,City Center,15.14,21.72,2026-06-10T08:00,Morning,Wednesday,8,0,Cloudy,Medium,SUV,11,1.47,20.0,2.3,30.48,940.04
864,Bengaluru,1,12.936465,77.627924,12.999257,77.549874,Koramangala,City Center,Rajajinagar,City Center,15.14,21.72,2026-06-27T20:00,Evening,Saturday,20,0,Rainy,Medium,Mini,11,1.91,20.0,2.3,32.44,724.68
864,Bengaluru,1,12.936465,77.627924,12.999257,77.549874,Koramangala,City Center,Rajajinagar,City Center,15.14,21.72,2026-06-24T13:00,Afternoon,Wednesday,13,0,Cloudy,Medium,Mini,11,1.2,20.0,2.3,31.6,447.17
866,Bengaluru,1,12.993039,77.598271,13.021916,77.554695,Bangalore Cantonment,Railway,Yeshwanthpur Station,Railway,7.39,10.87,2026-06-05T22:00,Night,Friday,22,0,Cloudy,Low,Sedan,13,1.42,20.0,2.3,14.75,492.51
866,Bengaluru,1,12.993039,77.598271,13.021916,77.554695,Bangalore Cantonment,Railway,Yeshwanthpur Station,Railway,7.39,10.87,2026-06-17T23:00,Night,Wednesday,23,0,Cloudy,Low,Sedan,13,1.25,20.0,2.3,14.07,398.55
866,Bengaluru,1,12.993039,77.598271,13.021916,77.554695,Bangalore Cantonment,Railway,Yeshwanthpur Station,Railway,7.39,10.87,2026-06-18T23:00,Night,Thursday,23,0,Cloudy,Low,Sedan,13,1.42,20.0,2.3,16.03,508.64
866,Bengaluru,1,12.993039,77.598271,13.021916,77.554695,Bangalore Cantonment,Railway,Yeshwanthpur Station,Railway,7.39,10.87,2026-06-10T08:00,Morning,Wednesday,8,0,Cloudy,High,SUV,13,1.51,20.0,2.3,20.53,599.47
866,Bengaluru,1,12.993039,77.598271,13.021916,77.554695,Bangalore Cantonment,Railway,Yeshwanthpur Station,Railway,7.39,10.87,2026-06-12T21:00,Night,Friday,21,0,Cloudy,Low,Sedan,13,1.33,20.0,2.3,15.52,428.35
867,Bengaluru,1,12.991061,77.596323,13.199742,77.703674,Bangalore Cantonment,Railway,KIA Terminal 2,Airport,32.29,38.03,2026-06-06T17:00,Evening,Saturday,17,0,Cloudy,Medium,Mini,13,1.56,20.0,2.3,56.52,1225.33
867,Bengaluru,1,12.991061,77.596323,13.199742,77.703674,Bangalore Cantonment,Railway,KIA Terminal 2,Airport,32.29,38.03,2026-06-07T05:00,Night,Sunday,5,0,Cloudy,Low,Mini,13,1.45,20.0,2.3,42.2,1098.91
867,Bengaluru,1,12.991061,77.596323,13.199742,77.703674,Bangalore Cantonment,Railway,KIA Terminal 2,Airport,32.29,38.03,2026-06-19T09:00,Morning,Friday,9,0,Cloudy,High,SUV,13,1.58,20.0,2.3,58.09,2495.53
867,Bengaluru,1,12.991061,77.596323,13.199742,77.703674,Bangalore Cantonment,Railway,KIA Terminal 2,Airport,32.29,38.03,2026-06-13T15:00,Afternoon,Saturday,15,0,Cloudy,Low,SUV,13,1.14,20.0,2.3,43.68,1535.79
867,Bengaluru,1,12.991061,77.596323,13.199742,77.703674,Bangalore Cantonment,Railway,KIA Terminal 2,Airport,32.29,38.03,2026-06-22T22:00,Night,Monday,22,0,Cloudy,Low,Mini,13,1.43,20.0,2.3,41.6,1148.08
868,Bengaluru,1,13.027334,77.550838,13.20089,77.71035,Yeshwanthpur Station,Railway,KIA Terminal 1,Airport,33.4,39.39,2026-06-05T06:00,Morning,Friday,6,0,Cloudy,Medium,Sedan,13,1.38,20.0,2.3,55.48,1466.98
868,Bengaluru,1,13.027334,77.550838,13.20089,77.71035,Yeshwanthpur Station,Railway,KIA Terminal 1,Airport,33.4,39.39,2026-06-03T02:00,Night,Wednesday,2,0,Rainy,Low,Mini,13,1.48,20.0,2.3,45.56,1148.39
868,Bengaluru,1,13.027334,77.550838,13.20089,77.71035,Yeshwanthpur Station,Railway,KIA Terminal 1,Airport,33.4,39.39,2026-06-23T11:00,Afternoon,Tuesday,11,0,Cloudy,Medium,Sedan,13,1.19,20.0,2.3,57.56,1386.29
868,Bengaluru,1,13.027334,77.550838,13.20089,77.71035,Yeshwanthpur Station,Railway,KIA Terminal 1,Airport,33.4,39.39,2026-06-05T21:00,Night,Friday,21,0,Cloudy,Low,SUV,13,1.3,20.0,2.3,47.89,1988.91
868,Bengaluru,1,13.027334,77.550838,13.20089,77.71035,Yeshwanthpur Station,Railway,KIA Terminal 1,Airport,33.4,39.39,2026-06-07T23:00,Night,Sunday,23,0,Cloudy,Low,Sedan,13,1.32,20.0,2.3,43.6,1194.79
869,Bengaluru,1,12.975002,77.573736,12.848939,77.658304,KSR City Station,Railway,Electronic City,Suburb,21.04,30.32,2026-06-13T08:00,Morning,Saturday,8,0,Cloudy,High,Mini,13,1.43,20.0,2.3,55.0,805.0
869,Bengaluru,1,12.975002,77.573736,12.848939,77.658304,KSR City Station,Railway,Electronic City,Suburb,21.04,30.32,2026-06-20T16:00,Afternoon,Saturday,16,0,Rainy,High,Mini,13,1.79,20.0,2.3,55.97,1067.15
869,Bengaluru,1,12.975002,77.573736,12.848939,77.658304,KSR City Station,Railway,Electronic City,Suburb,21.04,30.32,2026-06-05T13:00,Afternoon,Friday,13,0,Rainy,High,SUV,13,1.63,20.0,2.3,56.72,1447.15
869,Bengaluru,1,12.975002,77.573736,12.848939,77.658304,KSR City Station,Railway,Electronic City,Suburb,21.04,30.32,2026-06-16T22:00,Night,Tuesday,22,0,Cloudy,Low,SUV,13,1.26,20.0,2.3,36.7,1123.48
869,Bengaluru,1,12.975002,77.573736,12.848939,77.658304,KSR City Station,Railway,Electronic City,Suburb,21.04,30.32,2026-06-26T19:00,Evening,Friday,19,1,Sunny,High,SUV,13,2.0,20.0,2.3,45.96,1965.79
870,Bengaluru,1,12.971133,77.613218,12.915723,77.684561,MG Road,City Center,Sarjapur,Suburb,12.38,18.48,2026-06-14T04:00,Night,Sunday,4,0,Cloudy,Low,Mini,11,1.26,20.0,2.3,21.96,481.04
870,Bengaluru,1,12.971133,77.613218,12.915723,77.684561,MG Road,City Center,Sarjapur,Suburb,12.38,18.48,2026-06-05T14:00,Afternoon,Friday,14,0,Rainy,Medium,SUV,11,1.66,20.0,2.3,28.58,723.78
870,Bengaluru,1,12.971133,77.613218,12.915723,77.684561,MG Road,City Center,Sarjapur,Suburb,12.38,18.48,2026-06-13T20:00,Evening,Saturday,20,0,Rainy,Medium,Sedan,11,1.87,20.0,2.3,26.8,749.4
870,Bengaluru,1,12.971133,77.613218,12.915723,77.684561,MG Road,City Center,Sarjapur,Suburb,12.38,18.48,2026-06-13T12:00,Afternoon,Saturday,12,0,Rainy,Medium,SUV,11,1.64,20.0,2.3,29.83,898.22
870,Bengaluru,1,12.971133,77.613218,12.915723,77.684561,MG Road,City Center,Sarjapur,Suburb,12.38,18.48,2026-06-07T19:00,Evening,Sunday,19,0,Rainy,Medium,SUV,11,1.73,20.0,2.3,29.05,772.6
871,Bengaluru,1,12.975152,77.564866,12.937337,77.624723,KSR City Station,Railway,Koramangala,City Center,10.08,15.87,2026-06-28T16:00,Afternoon,Sunday,16,0,Rainy,High,Sedan,13,1.56,20.0,2.3,31.91,592.06
871,Bengaluru,1,12.975152,77.564866,12.937337,77.624723,KSR City Station,Railway,Koramangala,City Center,10.08,15.87,2026-06-06T06:00,Morning,Saturday,6,0,Cloudy,High,Mini,13,1.5,20.0,2.3,29.89,424.95
871,Bengaluru,1,12.975152,77.564866,12.937337,77.624723,KSR City Station,Railway,Koramangala,City Center,10.08,15.87,2026-06-03T17:00,Evening,Wednesday,17,0,Rainy,High,SUV,13,1.92,20.0,2.3,30.12,795.14
871,Bengaluru,1,12.975152,77.564866,12.937337,77.624723,KSR City Station,Railway,Koramangala,City Center,10.08,15.87,2026-06-17T17:00,Evening,Wednesday,17,0,Rainy,High,Sedan,13,1.79,20.0,2.3,33.3,684.67
871,Bengaluru,1,12.975152,77.564866,12.937337,77.624723,KSR City Station,Railway,Koramangala,City Center,10.08,15.87,2026-06-27T00:00,Night,Saturday,0,0,Sunny,Low,Mini,13,1.21,20.0,2.3,17.62,357.04
872,Bengaluru,1,13.19601,77.70174,12.911843,77.680271,KIA Terminal 1,Airport,Sarjapur,Suburb,49.15,59.51,2026-06-29T23:00,Night,Monday,23,0,Sunny,Low,Mini,16,1.18,20.0,2.3,70.81,1663.05
872,Bengaluru,1,13.19601,77.70174,12.911843,77.680271,KIA Terminal 1,Airport,Sarjapur,Suburb,49.15,59.51,2026-06-14T04:00,Night,Sunday,4,0,Cloudy,Low,Sedan,16,1.04,20.0,2.3,61.59,1584.48
872,Bengaluru,1,13.19601,77.70174,12.911843,77.680271,KIA Terminal 1,Airport,Sarjapur,Suburb,49.15,59.51,2026-06-06T10:00,Afternoon,Saturday,10,0,Cloudy,Low,SUV,16,1.05,20.0,2.3,64.22,2273.43
872,Bengaluru,1,13.19601,77.70174,12.911843,77.680271,KIA Terminal 1,Airport,Sarjapur,Suburb,49.15,59.51,2026-06-24T11:00,Afternoon,Wednesday,11,0,Cloudy,Low,Sedan,16,1.0,20.0,2.3,65.63,1591.91
872,Bengaluru,1,13.19601,77.70174,12.911843,77.680271,KIA Terminal 1,Airport,Sarjapur,Suburb,49.15,59.51,2026-06-02T23:00,Night,Tuesday,23,0,Sunny,Low,SUV,16,1.07,20.0,2.3,63.35,1971.34
873,Bengaluru,1,12.982292,77.636831,13.03699,77.596925,Indiranagar,City Center,Hebbal,Suburb,10.54,14.28,2026-06-14T09:00,Morning,Sunday,9,0,Rainy,High,SUV,11,1.66,20.0,2.3,26.48,796.8
873,Bengaluru,1,12.982292,77.636831,13.03699,77.596925,Indiranagar,City Center,Hebbal,Suburb,10.54,14.28,2026-06-19T21:00,Night,Friday,21,0,Rainy,Low,SUV,11,1.64,20.0,2.3,19.51,770.36
873,Bengaluru,1,12.982292,77.636831,13.03699,77.596925,Indiranagar,City Center,Hebbal,Suburb,10.54,14.28,2026-06-21T12:00,Afternoon,Sunday,12,0,Rainy,Medium,Sedan,11,1.56,20.0,2.3,25.91,424.55
873,Bengaluru,1,12.982292,77.636831,13.03699,77.596925,Indiranagar,City Center,Hebbal,Suburb,10.54,14.28,2026-06-27T06:00,Morning,Saturday,6,0,Cloudy,Medium,SUV,11,1.37,20.0,2.3,19.94,550.61
873,Bengaluru,1,12.982292,77.636831,13.03699,77.596925,Indiranagar,City Center,Hebbal,Suburb,10.54,14.28,2026-06-29T07:00,Morning,Monday,7,0,Cloudy,High,SUV,11,1.53,20.0,2.3,22.11,618.97
874,Bengaluru,1,13.000785,77.554389,13.021409,77.548325,Rajajinagar,City Center,Yeshwanthpur Station,Railway,3.04,5.22,2026-06-15T15:00,Afternoon,Monday,15,0,Sunny,Medium,Mini,11,1.37,20.0,2.3,13.14,154.46
874,Bengaluru,1,13.000785,77.554389,13.021409,77.548325,Rajajinagar,City Center,Yeshwanthpur Station,Railway,3.04,5.22,2026-06-11T10:00,Afternoon,Thursday,10,0,Cloudy,Medium,Sedan,11,1.35,20.0,2.3,8.03,179.55
874,Bengaluru,1,13.000785,77.554389,13.021409,77.548325,Rajajinagar,City Center,Yeshwanthpur Station,Railway,3.04,5.22,2026-06-25T04:00,Night,Thursday,4,0,Sunny,Low,Sedan,11,1.23,20.0,2.3,10.76,225.6
874,Bengaluru,1,13.000785,77.554389,13.021409,77.548325,Rajajinagar,City Center,Yeshwanthpur Station,Railway,3.04,5.22,2026-06-16T12:00,Afternoon,Tuesday,12,0,Rainy,Medium,SUV,11,1.5,20.0,2.3,9.58,224.78
874,Bengaluru,1,13.000785,77.554389,13.021409,77.548325,Rajajinagar,City Center,Yeshwanthpur Station,Railway,3.04,5.22,2026-06-04T22:00,Night,Thursday,22,0,Sunny,Low,SUV,11,1.36,20.0,2.3,9.34,264.45
875,Bengaluru,1,12.994223,77.601028,12.965977,77.746493,Bangalore Cantonment,Railway,Whitefield,Suburb,21.19,28.04,2026-06-18T09:00,Morning,Thursday,9,0,Rainy,High,SUV,13,1.72,20.0,2.3,49.16,1453.3
875,Bengaluru,1,12.994223,77.601028,12.965977,77.746493,Bangalore Cantonment,Railway,Whitefield,Suburb,21.19,28.04,2026-06-04T01:00,Night,Thursday,1,0,Sunny,Low,Mini,13,1.42,20.0,2.3,33.0,694.84
875,Bengaluru,1,12.994223,77.601028,12.965977,77.746493,Bangalore Cantonment,Railway,Whitefield,Suburb,21.19,28.04,2026-06-12T11:00,Afternoon,Friday,11,0,Cloudy,Medium,Mini,13,1.2,20.0,2.3,37.54,692.28
875,Bengaluru,1,12.994223,77.601028,12.965977,77.746493,Bangalore Cantonment,Railway,Whitefield,Suburb,21.19,28.04,2026-06-10T15:00,Afternoon,Wednesday,15,0,Rainy,Medium,Sedan,13,1.66,20.0,2.3,43.06,1152.49
875,Bengaluru,1,12.994223,77.601028,12.965977,77.746493,Bangalore Cantonment,Railway,Whitefield,Suburb,21.19,28.04,2026-06-30T21:00,Night,Tuesday,21,0,Sunny,Low,Sedan,13,1.31,20.0,2.3,31.95,976.09
876,Bengaluru,1,12.990045,77.602883,12.930941,77.580966,Bangalore Cantonment,Railway,Jayanagar,City Center,8.45,13.56,2026-06-16T02:00,Night,Tuesday,2,0,Sunny,Low,Mini,13,1.22,20.0,2.3,16.84,254.7
876,Bengaluru,1,12.990045,77.602883,12.930941,77.580966,Bangalore Cantonment,Railway,Jayanagar,City Center,8.45,13.56,2026-06-12T16:00,Afternoon,Friday,16,0,Rainy,Medium,Mini,13,1.59,20.0,2.3,22.35,457.21
876,Bengaluru,1,12.990045,77.602883,12.930941,77.580966,Bangalore Cantonment,Railway,Jayanagar,City Center,8.45,13.56,2026-06-10T14:00,Afternoon,Wednesday,14,0,Cloudy,Medium,SUV,13,1.21,20.0,2.3,20.65,437.99
876,Bengaluru,1,12.990045,77.602883,12.930941,77.580966,Bangalore Cantonment,Railway,Jayanagar,City Center,8.45,13.56,2026-06-17T06:00,Morning,Wednesday,6,0,Cloudy,High,Sedan,13,1.56,20.0,2.3,23.49,573.58
876,Bengaluru,1,12.990045,77.602883,12.930941,77.580966,Bangalore Cantonment,Railway,Jayanagar,City Center,8.45,13.56,2026-06-06T17:00,Evening,Saturday,17,0,Cloudy,Medium,Sedan,13,1.59,20.0,2.3,19.56,579.31
877,Bengaluru,1,12.975194,77.607211,12.84824,77.660941,MG Road,City Center,Electronic City,Suburb,17.67,28.54,2026-06-14T04:00,Night,Sunday,4,0,Cloudy,Low,SUV,11,1.22,20.0,2.3,36.2,925.76
877,Bengaluru,1,12.975194,77.607211,12.84824,77.660941,MG Road,City Center,Electronic City,Suburb,17.67,28.54,2026-06-25T23:00,Night,Thursday,23,0,Cloudy,Low,Sedan,11,1.43,20.0,2.3,30.74,820.1
877,Bengaluru,1,12.975194,77.607211,12.84824,77.660941,MG Road,City Center,Electronic City,Suburb,17.67,28.54,2026-06-12T10:00,Afternoon,Friday,10,0,Cloudy,Medium,Sedan,11,1.24,20.0,2.3,39.01,610.13
877,Bengaluru,1,12.975194,77.607211,12.84824,77.660941,MG Road,City Center,Electronic City,Suburb,17.67,28.54,2026-06-12T21:00,Night,Friday,21,0,Cloudy,Low,SUV,11,1.39,20.0,2.3,34.02,1097.65
877,Bengaluru,1,12.975194,77.607211,12.84824,77.660941,MG Road,City Center,Electronic City,Suburb,17.67,28.54,2026-06-30T04:00,Night,Tuesday,4,0,Cloudy,Low,Mini,11,1.35,20.0,2.3,31.93,685.71
878,Bengaluru,1,12.973812,77.570633,12.975106,77.605007,KSR City Station,Railway,MG Road,City Center,5.69,10.49,2026-06-18T19:00,Evening,Thursday,19,0,Cloudy,High,Sedan,13,1.57,20.0,2.3,20.94,487.34
878,Bengaluru,1,12.973812,77.570633,12.975106,77.605007,KSR City Station,Railway,MG Road,City Center,5.69,10.49,2026-06-30T00:00,Night,Tuesday,0,0,Rainy,Medium,SUV,13,1.83,20.0,2.3,17.78,772.75
878,Bengaluru,1,12.973812,77.570633,12.975106,77.605007,KSR City Station,Railway,MG Road,City Center,5.69,10.49,2026-06-14T12:00,Afternoon,Sunday,12,0,Sunny,Medium,Sedan,13,1.31,20.0,2.3,18.58,282.62
878,Bengaluru,1,12.973812,77.570633,12.975106,77.605007,KSR City Station,Railway,MG Road,City Center,5.69,10.49,2026-06-14T17:00,Evening,Sunday,17,0,Rainy,High,Mini,13,1.89,20.0,2.3,22.67,371.77
878,Bengaluru,1,12.973812,77.570633,12.975106,77.605007,KSR City Station,Railway,MG Road,City Center,5.69,10.49,2026-06-20T10:00,Afternoon,Saturday,10,0,Cloudy,Medium,Mini,13,1.28,20.0,2.3,19.95,322.68
879,Bengaluru,1,13.197607,77.708055,13.199836,77.704161,KIA Terminal 1,Airport,KIA Terminal 2,Airport,1.04,2.77,2026-06-21T16:00,Afternoon,Sunday,16,0,Cloudy,Low,SUV,16,1.0,20.0,2.3,7.3,229.93
879,Bengaluru,1,13.197607,77.708055,13.199836,77.704161,KIA Terminal 1,Airport,KIA Terminal 2,Airport,1.04,2.77,2026-06-22T15:00,Afternoon,Monday,15,0,Rainy,Medium,SUV,16,1.33,20.0,2.3,10.46,399.27
879,Bengaluru,1,13.197607,77.708055,13.199836,77.704161,KIA Terminal 1,Airport,KIA Terminal 2,Airport,1.04,2.77,2026-06-03T09:00,Morning,Wednesday,9,0,Rainy,Medium,Mini,16,1.39,20.0,2.3,7.35,224.54
879,Bengaluru,1,13.197607,77.708055,13.199836,77.704161,KIA Terminal 1,Airport,KIA Terminal 2,Airport,1.04,2.77,2026-06-29T02:00,Night,Monday,2,0,Cloudy,Low,Mini,16,1.18,20.0,2.3,9.89,214.93
879,Bengaluru,1,13.197607,77.708055,13.199836,77.704161,KIA Terminal 1,Airport,KIA Terminal 2,Airport,1.04,2.77,2026-06-23T03:00,Night,Tuesday,3,0,Cloudy,Low,Mini,16,1.07,20.0,2.3,8.93,203.81
880,Bengaluru,1,12.93199,77.625461,12.999495,77.554901,Koramangala,City Center,Rajajinagar,City Center,14.38,20.96,2026-06-06T16:00,Afternoon,Saturday,16,0,Rainy,Low,Sedan,11,1.36,20.0,2.3,27.26,556.53
880,Bengaluru,1,12.93199,77.625461,12.999495,77.554901,Koramangala,City Center,Rajajinagar,City Center,14.38,20.96,2026-06-15T20:00,Evening,Monday,20,0,Sunny,Medium,SUV,11,1.49,20.0,2.3,30.82,808.36
880,Bengaluru,1,12.93199,77.625461,12.999495,77.554901,Koramangala,City Center,Rajajinagar,City Center,14.38,20.96,2026-06-17T13:00,Afternoon,Wednesday,13,0,Sunny,Medium,SUV,11,1.27,20.0,2.3,32.77,869.86
880,Bengaluru,1,12.93199,77.625461,12.999495,77.554901,Koramangala,City Center,Rajajinagar,City Center,14.38,20.96,2026-06-19T17:00,Evening,Friday,17,0,Cloudy,Medium,Sedan,11,1.42,20.0,2.3,36.02,672.84
880,Bengaluru,1,12.93199,77.625461,12.999495,77.554901,Koramangala,City Center,Rajajinagar,City Center,14.38,20.96,2026-06-30T21:00,Night,Tuesday,21,0,Sunny,Low,Mini,11,1.21,20.0,2.3,21.5,418.91
881,Bengaluru,1,12.979563,77.638924,12.907881,77.686984,Indiranagar,City Center,Sarjapur,Suburb,14.38,21.77,2026-06-15T07:00,Morning,Monday,7,0,Sunny,High,SUV,11,1.6,20.0,2.3,38.59,1071.07
881,Bengaluru,1,12.979563,77.638924,12.907881,77.686984,Indiranagar,City Center,Sarjapur,Suburb,14.38,21.77,2026-06-25T19:00,Evening,Thursday,19,0,Sunny,High,SUV,11,1.56,20.0,2.3,36.97,824.99
881,Bengaluru,1,12.979563,77.638924,12.907881,77.686984,Indiranagar,City Center,Sarjapur,Suburb,14.38,21.77,2026-06-18T13:00,Afternoon,Thursday,13,0,Cloudy,Medium,Mini,11,1.29,20.0,2.3,28.66,431.53
881,Bengaluru,1,12.979563,77.638924,12.907881,77.686984,Indiranagar,City Center,Sarjapur,Suburb,14.38,21.77,2026-06-26T17:00,Evening,Friday,17,1,Rainy,High,Sedan,11,2.0,20.0,2.3,39.75,1080.63
881,Bengaluru,1,12.979563,77.638924,12.907881,77.686984,Indiranagar,City Center,Sarjapur,Suburb,14.38,21.77,2026-06-22T17:00,Evening,Monday,17,0,Rainy,High,Mini,11,2.0,20.0,2.3,38.14,709.28
882,Bengaluru,1,13.035735,77.603537,13.038044,77.599478,Hebbal,Suburb,Hebbal,Suburb,0.88,2.67,2026-06-02T17:00,Evening,Tuesday,17,0,Rainy,Medium,Sedan,5,2.0,20.0,2.3,7.35,116.02
882,Bengaluru,1,13.035735,77.603537,13.038044,77.599478,Hebbal,Suburb,Hebbal,Suburb,0.88,2.67,2026-06-24T08:00,Morning,Wednesday,8,0,Cloudy,Medium,SUV,5,1.71,20.0,2.3,7.74,75.0
882,Bengaluru,1,13.035735,77.603537,13.038044,77.599478,Hebbal,Suburb,Hebbal,Suburb,0.88,2.67,2026-06-17T11:00,Afternoon,Wednesday,11,0,Cloudy,Low,Mini,5,1.44,20.0,2.3,4.95,75.0
882,Bengaluru,1,13.035735,77.603537,13.038044,77.599478,Hebbal,Suburb,Hebbal,Suburb,0.88,2.67,2026-06-30T11:00,Afternoon,Tuesday,11,0,Cloudy,Low,Mini,5,1.4,20.0,2.3,6.74,75.0
882,Bengaluru,1,13.035735,77.603537,13.038044,77.599478,Hebbal,Suburb,Hebbal,Suburb,0.88,2.67,2026-06-16T18:00,Evening,Tuesday,18,0,Cloudy,Medium,SUV,5,1.82,20.0,2.3,8.92,225.23
884,Bengaluru,1,12.971902,77.749654,13.027674,77.547837,Whitefield,Suburb,Yeshwanthpur Station,Railway,29.18,40.54,2026-06-19T15:00,Afternoon,Friday,15,0,Rainy,Medium,Mini,5,1.97,20.0,2.3,54.68,1490.45
884,Bengaluru,1,12.971902,77.749654,13.027674,77.547837,Whitefield,Suburb,Yeshwanthpur Station,Railway,29.18,40.54,2026-06-05T10:00,Afternoon,Friday,10,0,Cloudy,Medium,SUV,5,1.71,20.0,2.3,58.31,1956.26
884,Bengaluru,1,12.971902,77.749654,13.027674,77.547837,Whitefield,Suburb,Yeshwanthpur Station,Railway,29.18,40.54,2026-06-06T22:00,Night,Saturday,22,0,Cloudy,Low,Mini,5,1.67,20.0,2.3,47.73,1205.73
884,Bengaluru,1,12.971902,77.749654,13.027674,77.547837,Whitefield,Suburb,Yeshwanthpur Station,Railway,29.18,40.54,2026-06-25T18:00,Evening,Thursday,18,0,Sunny,Medium,Sedan,5,1.74,20.0,2.3,52.84,1360.27
884,Bengaluru,1,12.971902,77.749654,13.027674,77.547837,Whitefield,Suburb,Yeshwanthpur Station,Railway,29.18,40.54,2026-06-23T23:00,Night,Tuesday,23,0,Cloudy,Low,Sedan,5,1.61,20.0,2.3,48.69,1145.08
885,Bengaluru,1,12.893969,77.603029,12.932034,77.628673,Bannerghatta Road,Suburb,Koramangala,City Center,8.07,11.05,2026-06-26T19:00,Evening,Friday,19,1,Sunny,Medium,SUV,5,2.0,20.0,2.3,16.26,555.45
